track_id,mood_cluster,mood_category,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
453,Cluster 3,Literate,MIREX_mood,-0.101680495,-0.14419974,-0.17304724,0.14490098,-0.0049403845,-0.16016015,-0.11860257,0.12010292,-0.12943189,-0.1596843,-0.052750215,-0.15902402,-0.112603486,-0.08916816,-0.10328383,0.114422835,-0.18126342,0.0812225,-0.13920748,0.10839455,0.1409498,-0.15496291,-0.1497531,-0.14581378,-0.14285319,0.09899022,0.104961775,0.14990695,-0.102429375,0.18908018,0.094625056,0.12244929,0.16825883,0.11603214,0.13563114,-0.10700926,0.17419758,-0.10284912,-0.10266117,-0.072891794,-0.15882112,0.1500912,-0.072613664,0.09889452,-0.030921519,0.13992722,-0.14140894,-0.14238875,-0.11148128,0.13008082,-0.13422707,0.13431363,0.12642273,-0.115275525,-0.053021926,-0.02232651,0.10257852,0.13466792,-0.11335109,0.12913176,0.12866858,0.104796365,0.09289135,-0.11254751
454,Cluster 3,Literate,MIREX_mood,-0.09051552,-0.14667906,-0.16813543,0.13141194,-0.013373231,-0.16571635,-0.104381524,0.12929317,-0.13262549,-0.1541564,-0.0405408,-0.1471703,-0.112398766,-0.0894255,-0.11247835,0.11660654,-0.16817331,0.09271445,-0.12622073,0.12625746,0.16800115,-0.16718891,-0.15609887,-0.15331176,-0.17985964,0.11223463,0.11998937,0.14695771,-0.1047572,0.18966702,0.08593016,0.117055334,0.1522045,0.11662242,0.13553222,-0.09241061,0.16171396,-0.10278483,-0.10757008,-0.063874945,-0.1666891,0.14893223,-0.07873584,0.10970679,-0.04926723,0.1246408,-0.13494976,-0.117441155,-0.10911504,0.1150011,-0.13427064,0.11992765,0.13965078,-0.11200949,-0.059605766,-0.030978901,0.09749778,0.11320932,-0.11820702,0.1269314,0.12823479,0.12026164,0.10495773,-0.11639963
455,Cluster 3,Literate,MIREX_mood,-0.093092985,-0.14076763,-0.17058113,0.13436443,-0.026198277,-0.15785207,-0.12284786,0.12908237,-0.13543613,-0.13756905,-0.03338863,-0.16212817,-0.10603332,-0.096937984,-0.10081402,0.12020846,-0.16714767,0.07827701,-0.13055347,0.12153933,0.152788,-0.14770326,-0.14739399,-0.147624,-0.15996829,0.10520682,0.12465956,0.15276863,-0.10044394,0.18727726,0.095894255,0.12326429,0.17128439,0.13407792,0.14696623,-0.10549155,0.15754235,-0.11095026,-0.1009002,-0.08144896,-0.15747042,0.15301561,-0.071518786,0.10983969,-0.026964555,0.13659787,-0.14708138,-0.12682855,-0.11263973,0.124632075,-0.13645205,0.12585142,0.13416366,-0.11446154,-0.055682484,-0.020964434,0.10015908,0.117109895,-0.11200485,0.14102994,0.11501711,0.10990127,0.09642034,-0.113365
456,Cluster 3,Literate,MIREX_mood,-0.1065706,-0.14717287,-0.16110665,0.14916155,-0.017406665,-0.15096526,-0.12484883,0.11802086,-0.14350678,-0.15566036,-0.055309884,-0.15354459,-0.11164695,-0.0874727,-0.1013362,0.110785946,-0.17800292,0.08372872,-0.12897514,0.11638058,0.14233029,-0.16374184,-0.15084097,-0.15297198,-0.159271,0.096761525,0.10769415,0.14872293,-0.10267394,0.19000635,0.09243118,0.1266604,0.1588488,0.1155386,0.13612556,-0.102240354,0.17342927,-0.10425666,-0.10302984,-0.081193365,-0.16375004,0.14616773,-0.07205657,0.09797276,-0.038282454,0.13011299,-0.15453057,-0.13957165,-0.11682023,0.11999643,-0.13770138,0.12390448,0.133871,-0.11725591,-0.05771252,-0.020690896,0.0955991,0.12921296,-0.11547339,0.12472492,0.12501656,0.10211834,0.09620189,-0.10956102
457,Cluster 3,Literate,MIREX_mood,-0.09860752,-0.15322416,-0.18036011,0.15476778,-0.030651992,-0.16007517,-0.12217953,0.1137146,-0.13797998,-0.1529079,-0.053816933,-0.15327114,-0.1080462,-0.081525564,-0.10053628,0.11793821,-0.17954552,0.08715047,-0.12912598,0.12161127,0.14658898,-0.17190135,-0.14532192,-0.15743323,-0.1647423,0.1027454,0.11324833,0.15309383,-0.09791232,0.18799253,0.091311164,0.122875206,0.16744073,0.11817917,0.13938855,-0.10357899,0.15719517,-0.104855746,-0.1061451,-0.07375918,-0.15939981,0.14262608,-0.07142817,0.09188404,-0.039686702,0.12562686,-0.13700074,-0.1308048,-0.11034713,0.12723269,-0.13042518,0.12789278,0.1289146,-0.118416324,-0.05191538,-0.011916333,0.09864945,0.11958284,-0.11774485,0.13034277,0.12206488,0.10896849,0.101600856,-0.099458724
458,Cluster 3,Literate,MIREX_mood,-0.015590298,-0.050128073,-0.089143835,0.08595293,0.09597824,-0.104932144,0.059940737,0.16406874,-0.021224946,-0.25422943,0.044977657,-0.016642133,-0.029770188,-0.1593064,-0.15635872,0.15111774,-0.14626658,-0.06031465,-0.039477307,0.00034158627,0.079715855,-0.09084872,-0.24801408,-0.011349372,-0.07436903,0.13631064,0.0073492313,0.07002381,-0.17246562,0.22760144,0.002742225,0.100500844,0.08000954,0.049046375,0.030879855,-0.059775412,0.12464615,-0.1314401,-0.20697907,-0.07922321,-0.27762038,0.24044685,-0.10810284,0.13993086,-0.017729817,0.14220567,-0.02068176,-0.01813793,-0.0035760591,0.071545444,-0.24468476,-0.012452607,0.06904021,-0.16701119,0.04808519,-0.16519172,0.14027211,0.092280924,0.01709748,0.19101138,0.03041229,0.15585104,0.16357867,-0.19902384
459,Cluster 3,Literate,MIREX_mood,-0.099337354,-0.15247783,-0.17769364,0.14668314,-0.017204337,-0.16189024,-0.12695411,0.12291408,-0.14349012,-0.14568226,-0.04943972,-0.1587519,-0.10346052,-0.07335179,-0.100464046,0.109706745,-0.17650835,0.09238537,-0.13512246,0.122730315,0.13865395,-0.16069177,-0.13981146,-0.15727362,-0.17220518,0.09504083,0.10921263,0.15564045,-0.09813602,0.18841028,0.08933215,0.124411896,0.17240939,0.11897345,0.14180765,-0.107904755,0.17088115,-0.10764839,-0.09584377,-0.0737129,-0.15237392,0.14075287,-0.063467294,0.094056755,-0.049014963,0.12625124,-0.15685087,-0.13813451,-0.11064157,0.12887026,-0.12455657,0.13014776,0.12962288,-0.10308405,-0.06419119,-0.011041144,0.09142519,0.12981698,-0.11673445,0.12024017,0.1329874,0.09807798,0.089483306,-0.10987661
460,Cluster 3,Literate,MIREX_mood,-0.10360787,-0.13459879,-0.17475368,0.13212873,-0.0018831509,-0.14875448,-0.118190296,0.12803291,-0.12642513,-0.17000838,-0.05246293,-0.15369663,-0.122650266,-0.08259183,-0.10493035,0.10334851,-0.18701385,0.07024807,-0.12392381,0.13043499,0.14049621,-0.14726879,-0.1625579,-0.14392078,-0.17311127,0.09812985,0.087423794,0.13686188,-0.101586215,0.18044181,0.10038393,0.1120527,0.17451108,0.11155409,0.13486017,-0.10646226,0.17982471,-0.09606023,-0.11404349,-0.080051854,-0.17892364,0.1483092,-0.06151826,0.10612043,-0.058736417,0.13047343,-0.14234471,-0.13382883,-0.109525345,0.12058384,-0.1301619,0.10990603,0.12571205,-0.13638644,-0.055774108,-0.01714482,0.10118777,0.11696099,-0.11871797,0.12932917,0.13247092,0.106919214,0.10136151,-0.12269676
461,Cluster 3,Literate,MIREX_mood,-0.09494546,0.10302251,0.098341875,-0.09216132,0.17954747,-0.17193197,0.1905073,0.13786478,0.1815558,0.075660974,-0.093224995,0.046119668,-0.042974085,-0.15178132,0.11511353,-0.1170453,-0.03954555,-0.17765394,-0.17155118,0.052195042,-0.17273672,0.15881185,0.09532329,0.13465044,0.051618084,-0.1256294,0.05319905,-0.076150544,0.11841742,-0.0771976,0.089905724,-0.08760126,-0.05262311,0.08632211,-0.09160413,-0.14835334,0.14536308,0.11880298,0.041357476,0.17838298,0.10642178,-0.061410464,0.07282,-0.13396463,0.20844012,0.17328066,-0.03305586,-0.060041677,-0.07862956,0.18741693,0.12838076,0.1035708,-0.14141904,0.1916519,-0.11227687,-0.13739826,-0.11346631,0.17980926,-0.052383635,-0.12628423,0.121562555,-0.16159666,-0.1794983,-0.11724463
462,Cluster 3,Literate,MIREX_mood,-0.07994162,0.011782071,-0.021502089,0.0016926188,0.1961125,-0.25883693,0.17414027,0.28098392,0.11538703,-0.1622276,-0.06593752,-0.03859428,-0.06925857,-0.2106955,-0.022262748,0.04179451,-0.19263735,-0.123818435,-0.14853603,0.054039896,0.007997035,-0.05096048,-0.1401855,0.047944717,-0.033248074,-0.0011203233,0.10447718,0.061936963,-0.015970306,0.11171857,0.091009386,0.027344782,0.0524957,0.13581182,0.00299066,-0.16463055,0.23855656,0.0060122367,-0.16937998,0.05130015,-0.13694611,0.15278164,-0.06309823,-0.0025242984,0.14425652,0.24257554,-0.08148092,-0.08739507,-0.08948431,0.1999531,-0.07294614,0.10729934,0.040067155,-0.0073800576,-0.066354975,-0.19751617,0.024579888,0.22542186,-0.08990928,0.09550659,0.14297031,0.0840728,0.00073115487,-0.24307466
463,Cluster 3,Literate,MIREX_mood,-0.10086567,-0.15898643,-0.17767312,0.14626239,-0.008840874,-0.1605957,-0.12980223,0.12558618,-0.132247,-0.15533487,-0.050739978,-0.1608439,-0.1126099,-0.078393914,-0.09661257,0.10101348,-0.17257327,0.0826184,-0.13735925,0.107306086,0.1444858,-0.15774621,-0.14618936,-0.1524922,-0.1619223,0.094145894,0.10811912,0.14808828,-0.09370785,0.19580016,0.085917376,0.1296411,0.16212092,0.12283915,0.14133728,-0.10225967,0.1676084,-0.11691282,-0.10000844,-0.074673876,-0.15097384,0.15160395,-0.073472664,0.102042824,-0.052986134,0.1298187,-0.14410356,-0.13175201,-0.113684334,0.12287033,-0.1359369,0.13329236,0.12960888,-0.115421,-0.052125465,-0.012296502,0.09920367,0.13447675,-0.11387222,0.11614126,0.12743558,0.100902766,0.08825001,-0.11368224
464,Cluster 3,Literate,MIREX_mood,-0.109127104,-0.13483025,-0.17886323,0.12903973,-0.00260597,-0.18664482,-0.069910094,0.15019046,-0.11746697,-0.12859924,-0.067848206,-0.16263737,-0.107042596,-0.085072145,-0.09396384,0.09055754,-0.17888243,0.06069749,-0.16726482,0.1415492,0.11463594,-0.1389974,-0.123390324,-0.13377507,-0.14946815,0.087116554,0.10692221,0.14690013,-0.08138796,0.18814214,0.10452487,0.1361303,0.1590428,0.1482575,0.14209345,-0.14210317,0.18548127,-0.105893224,-0.08067713,-0.0597051,-0.1380823,0.13379133,-0.051184796,0.0905349,-0.0049830955,0.16237548,-0.16722862,-0.16350353,-0.11293546,0.17271064,-0.11424841,0.14567354,0.096566424,-0.07648676,-0.072052054,-0.01696687,0.08886479,0.16639811,-0.12579022,0.097214155,0.15261474,0.07807229,0.05580787,-0.12276877
465,Cluster 3,Literate,MIREX_mood,-0.103467226,-0.15103605,-0.1832102,0.1423068,-0.021337125,-0.16203867,-0.11716945,0.1083001,-0.13505794,-0.1394852,-0.051626932,-0.16921905,-0.110706195,-0.081352964,-0.09780061,0.112093545,-0.1794911,0.08758869,-0.14296287,0.12822805,0.13720927,-0.16112165,-0.13403717,-0.15921468,-0.14670056,0.10176103,0.10616767,0.15515362,-0.09780319,0.19301721,0.09191903,0.124482356,0.1727914,0.12377537,0.15054084,-0.11681185,0.16037925,-0.10511803,-0.09781862,-0.07683899,-0.15245031,0.13665643,-0.06386825,0.09124937,-0.028559308,0.13500658,-0.15020548,-0.14242429,-0.11077196,0.13102804,-0.12731984,0.13272284,0.124765985,-0.1127463,-0.055461686,-0.008860371,0.09898113,0.12645034,-0.12370272,0.12796023,0.13074833,0.099749215,0.093086414,-0.09913099
466,Cluster 3,Literate,MIREX_mood,-0.09086551,-0.14018796,-0.17276913,0.13845125,-0.018623782,-0.15335137,-0.10507471,0.11982567,-0.13583286,-0.15766817,-0.04815303,-0.16040608,-0.10883288,-0.083097994,-0.11620156,0.1213693,-0.18326457,0.08827044,-0.12709028,0.121879324,0.15357043,-0.1669757,-0.15493235,-0.1502315,-0.15654546,0.10989363,0.09456614,0.15048191,-0.1014838,0.19066115,0.08619191,0.13299976,0.164279,0.113760956,0.14907701,-0.085515864,0.16424805,-0.11403215,-0.108664066,-0.07992009,-0.16013128,0.14204447,-0.06716937,0.10492857,-0.047160987,0.12612161,-0.1474761,-0.1356444,-0.10613548,0.11723231,-0.1358227,0.13403653,0.13290678,-0.12062173,-0.048579104,-0.029650373,0.10539198,0.11406422,-0.116995886,0.1264867,0.12162542,0.105466306,0.100502245,-0.10558847
467,Cluster 3,Literate,MIREX_mood,-0.10223769,-0.14829539,-0.16485204,0.14353988,-0.025944106,-0.15897395,-0.10359519,0.11838975,-0.13683383,-0.15960436,-0.04828272,-0.14767942,-0.110632785,-0.09672418,-0.111672245,0.11519335,-0.1812388,0.0810797,-0.12576489,0.12598595,0.14790411,-0.15875405,-0.15799141,-0.15534428,-0.16300389,0.108344175,0.09628369,0.14576706,-0.10634269,0.18690895,0.08797766,0.12645125,0.1492897,0.121055126,0.14542973,-0.104709014,0.15837188,-0.11643506,-0.10577451,-0.08415039,-0.16908339,0.14902863,-0.06822927,0.10475508,-0.043085054,0.13384713,-0.1415486,-0.12805472,-0.10957975,0.11695738,-0.14296661,0.119286895,0.1257144,-0.11809356,-0.050260838,-0.023492856,0.10540976,0.121096924,-0.1173913,0.13162094,0.12183283,0.1084874,0.09968752,-0.1100652
468,Cluster 3,Literate,MIREX_mood,-0.10418148,-0.15055151,-0.17323735,0.14373384,-0.01883338,-0.16618869,-0.11825868,0.12617633,-0.12488031,-0.1347535,-0.05494512,-0.16465081,-0.11164605,-0.08926686,-0.10189593,0.12125783,-0.18171868,0.081470884,-0.14908803,0.12708753,0.13122071,-0.14758879,-0.13103218,-0.15291087,-0.15650743,0.10463725,0.11666938,0.15662841,-0.10223404,0.19402556,0.09522476,0.12661405,0.17469256,0.11813386,0.14365923,-0.10249549,0.17164433,-0.10256036,-0.09293488,-0.06409726,-0.1512232,0.1418991,-0.060901012,0.09641538,-0.027321156,0.14096205,-0.1549749,-0.15020181,-0.11298747,0.13433918,-0.11266804,0.14162667,0.11519738,-0.09844206,-0.06404785,-0.017662143,0.094323486,0.121777795,-0.1268923,0.13663773,0.12874672,0.08690568,0.08041391,-0.11213953
469,Cluster 3,Literate,MIREX_mood,-0.05128484,0.077092856,0.14779869,-0.0400399,0.28353405,-0.12545544,0.2878874,0.24137692,0.2534938,-0.15004706,-0.046485424,0.13292186,-0.017328635,-0.25278044,0.03127645,-0.009624695,-0.12763344,-0.20970817,-0.087386906,0.014769684,-0.015784902,0.06897738,-0.17237774,0.12337928,-0.0022093547,0.012598931,0.073388964,-0.08137737,-0.035150398,0.10469708,0.014655419,-0.05351702,-0.086184666,0.069984265,-0.10243632,-0.079138264,0.1137599,0.009582073,-0.167731,0.10399601,-0.16415773,0.1656775,-0.07858542,-0.0021650833,0.13074334,0.21852733,0.05908319,0.037664972,-0.037705243,0.1320173,-0.0685096,-0.092151664,-0.058076188,-0.01853535,0.0039679366,-0.26179686,0.022583388,0.094471894,0.0012906439,0.05004257,0.042931817,0.028526183,0.035240296,-0.28596812
470,Cluster 3,Literate,MIREX_mood,-0.09529689,-0.1416808,-0.16410981,0.13178734,-0.012330101,-0.15305337,-0.1081175,0.1264085,-0.12612382,-0.15731384,-0.03989566,-0.14722578,-0.101982675,-0.09742225,-0.11003398,0.12336283,-0.17098995,0.074310675,-0.12693319,0.10926084,0.14630012,-0.15671395,-0.16253752,-0.1436654,-0.16873063,0.106402785,0.10919925,0.1526147,-0.10859,0.19109407,0.086377256,0.121676534,0.15366447,0.12501729,0.13368495,-0.11070955,0.16804034,-0.12130393,-0.11419753,-0.07025061,-0.16897748,0.15324107,-0.072046764,0.110682786,-0.040520813,0.14296372,-0.14956896,-0.12572514,-0.11030607,0.122919306,-0.14782305,0.12158215,0.12624238,-0.111626945,-0.05122483,-0.034431122,0.102560535,0.12113922,-0.11541647,0.1372379,0.12384911,0.10643791,0.0910617,-0.119524576
471,Cluster 3,Literate,MIREX_mood,-0.14506343,-0.08411804,-0.106712006,0.09740219,0.09715246,-0.23347831,-4.5009536e-05,0.19176099,-0.0075573153,-0.10222654,-0.097981036,-0.13270308,-0.1318253,-0.18367957,-0.020110417,0.028429864,-0.18974821,-0.031368077,-0.22922635,0.13185489,0.01440334,-0.05773844,-0.07911091,-0.05903729,-0.104825966,0.023995552,0.1224038,0.08438096,-0.040952362,0.13500516,0.13054295,0.060007174,0.11854129,0.1495388,0.08446204,-0.1841598,0.2581491,-0.036139205,-0.07446548,0.042634014,-0.08813005,0.105508134,-0.011161041,0.01999891,0.099878006,0.2243589,-0.16650407,-0.15691598,-0.14798509,0.24011274,-0.061341736,0.18841355,0.02612888,0.016861256,-0.10943143,-0.101302765,0.027189916,0.22644816,-0.13989748,0.06531379,0.1867236,-0.005901895,-0.034454703,-0.16432202
472,Cluster 3,Literate,MIREX_mood,-0.09531578,-0.1499744,-0.18212041,0.14702675,-0.023704158,-0.19036949,-0.09489731,0.14446881,-0.13610052,-0.14614956,-0.043079045,-0.15641323,-0.08829198,-0.08001481,-0.09368957,0.10162639,-0.18405724,0.072036184,-0.13325793,0.11930656,0.14667799,-0.17627369,-0.14396113,-0.17456627,-0.14783719,0.09786,0.10224708,0.14554252,-0.101769194,0.20105179,0.07331106,0.12063608,0.15127105,0.10184243,0.14737803,-0.10776705,0.16874461,-0.12286377,-0.09558248,-0.06210326,-0.15804951,0.14574438,-0.05406154,0.101643026,-0.031064376,0.14159344,-0.14618665,-0.13600402,-0.10139588,0.14562748,-0.12620738,0.12844831,0.090588234,-0.096725434,-0.054654814,-0.009114358,0.104112394,0.12818232,-0.11799416,0.1405933,0.12565583,0.105987646,0.07485353,-0.13111433
473,Cluster 3,Literate,MIREX_mood,-0.1165572,-0.1559106,-0.16836677,0.14278434,-0.03634122,-0.15345839,-0.1408254,0.11336882,-0.12830038,-0.15257579,-0.054007206,-0.15876962,-0.09605843,-0.08465952,-0.10110694,0.109643176,-0.18386783,0.08259062,-0.16173011,0.12852381,0.13423848,-0.15604466,-0.13467678,-0.15139247,-0.16366768,0.09114273,0.11460581,0.14062119,-0.10216552,0.1991329,0.092841126,0.122493915,0.18391928,0.13352977,0.1343303,-0.10443572,0.17361404,-0.10544408,-0.08571976,-0.065969,-0.14707667,0.1325059,-0.059027456,0.089116536,-0.037318964,0.15490635,-0.15143566,-0.12894869,-0.12148412,0.14197758,-0.1009995,0.16022912,0.12269994,-0.10094713,-0.05238948,-0.010354533,0.09067796,0.12891826,-0.123210765,0.11347267,0.12743402,0.08741253,0.07851766,-0.099491
474,Cluster 3,Literate,MIREX_mood,-0.10046967,-0.15073693,-0.17765792,0.14943755,-0.016270824,-0.14987613,-0.14034571,0.11473558,-0.14403474,-0.14943488,-0.050460644,-0.16515337,-0.11414231,-0.074514456,-0.1058488,0.11325046,-0.17398335,0.08875493,-0.13324057,0.1140212,0.14310442,-0.1601173,-0.14630726,-0.14675483,-0.14846675,0.094418146,0.11102014,0.15426709,-0.09815571,0.18320909,0.09320195,0.1262872,0.18040113,0.11933499,0.13741943,-0.103764094,0.16999017,-0.10618931,-0.095151074,-0.07928263,-0.1497991,0.14902313,-0.06571494,0.09969041,-0.03425551,0.1349248,-0.1495871,-0.14171384,-0.112426415,0.12713213,-0.13106127,0.1305669,0.13387875,-0.10681834,-0.057049222,-0.008555838,0.0962323,0.12914735,-0.11407581,0.120637655,0.1284785,0.09802243,0.09669787,-0.10938263
475,Cluster 3,Literate,MIREX_mood,-0.10926704,-0.15595943,-0.17798129,0.14902838,-0.033400685,-0.15513583,-0.13336961,0.10644713,-0.13450523,-0.14149748,-0.05242953,-0.15834175,-0.10855597,-0.081300035,-0.106802545,0.1172417,-0.17361082,0.09402927,-0.15331794,0.12933154,0.15239614,-0.16228032,-0.1349053,-0.16673954,-0.16934983,0.09651761,0.112705566,0.14758582,-0.104561776,0.18636233,0.095824175,0.12173911,0.16790962,0.11970269,0.1342609,-0.10477436,0.164178,-0.10490555,-0.08428973,-0.064118475,-0.15471822,0.13432088,-0.062228646,0.09407014,-0.0439177,0.1452606,-0.14541894,-0.13600388,-0.116029404,0.13910247,-0.11214345,0.1370939,0.11563227,-0.11269877,-0.06263802,-0.010239936,0.09455415,0.122859776,-0.12427816,0.113934554,0.13428023,0.09764527,0.08727245,-0.09562266
476,Cluster 3,Literate,MIREX_mood,-0.08182893,-0.05759752,-0.084669285,0.09046264,0.16351925,-0.1845996,0.037730496,0.22239609,0.025325902,-0.21525955,-0.044927105,-0.08690568,-0.093509376,-0.20065652,-0.08516624,0.099914744,-0.17969982,-0.043884534,-0.15729286,0.056418907,0.067249656,-0.0671291,-0.19803925,-0.034004577,-0.101293415,0.10490819,0.08008945,0.0657791,-0.10398354,0.2085309,0.084722094,0.089973815,0.08596298,0.08795357,0.07626819,-0.11846376,0.20820732,-0.096307635,-0.17469275,-0.024916457,-0.22002685,0.21579929,-0.08994947,0.099243894,0.031744212,0.20091246,-0.10501863,-0.10334703,-0.07324734,0.16454601,-0.17583975,0.07299491,0.046392906,-0.09867643,-0.018214148,-0.14622599,0.11311435,0.14287786,-0.04094465,0.14481394,0.12863861,0.08154371,0.08238354,-0.21009809
477,Cluster 3,Literate,MIREX_mood,-0.099890694,-0.1534358,-0.17366081,0.16057976,-0.035710044,-0.16993493,-0.11106848,0.11687922,-0.13098258,-0.14818652,-0.05028425,-0.1507326,-0.1111508,-0.08861401,-0.10706909,0.11238248,-0.18402904,0.08415956,-0.12175685,0.111912526,0.15154015,-0.17163548,-0.14493017,-0.16535841,-0.1545917,0.09801455,0.11345962,0.15242785,-0.099251404,0.18812507,0.08651008,0.11078365,0.17002633,0.11002699,0.1379028,-0.099176235,0.15968625,-0.10536032,-0.10830672,-0.066383995,-0.16321093,0.15922761,-0.06821881,0.09538757,-0.034041535,0.14370675,-0.12903947,-0.12873347,-0.10335907,0.1210248,-0.13232768,0.11277375,0.12084879,-0.12312515,-0.048200816,-0.018768542,0.09914215,0.11904844,-0.12021915,0.12901859,0.12780786,0.11324551,0.11074849,-0.118878424
478,Cluster 3,Literate,MIREX_mood,-0.10426446,-0.11081103,-0.15545414,0.10522286,0.06962948,-0.22281918,-0.050365955,0.1844636,-0.074394904,-0.13767669,-0.054184657,-0.15409745,-0.10420117,-0.12385948,-0.10617931,0.10200098,-0.20503454,0.03681332,-0.15272446,0.10834834,0.10386699,-0.10740648,-0.14616892,-0.11632673,-0.1020629,0.098193176,0.09305767,0.15224767,-0.07943828,0.1855781,0.08087407,0.10758655,0.16604488,0.12673835,0.14152357,-0.119276665,0.21507524,-0.10073552,-0.11436995,-0.02959484,-0.16053729,0.15516527,-0.06720189,0.078189604,0.019323923,0.17929809,-0.14082462,-0.15139347,-0.10940839,0.18429388,-0.10578166,0.12320026,0.069186844,-0.05550612,-0.061227746,-0.07382561,0.09537011,0.17341179,-0.10527859,0.123461105,0.1623295,0.083735436,0.058893535,-0.17136142
479,Cluster 3,Literate,MIREX_mood,-0.09909985,-0.14403588,-0.17671186,0.15078513,-0.0056661977,-0.1607444,-0.12133462,0.11939482,-0.13629466,-0.15933222,-0.058599107,-0.15089086,-0.10739505,-0.0820859,-0.10301538,0.11975043,-0.1815808,0.09007631,-0.14261784,0.11146272,0.14616919,-0.16075741,-0.14751422,-0.14864203,-0.15466212,0.09688012,0.10764214,0.15566283,-0.104474805,0.18481076,0.086733304,0.11824743,0.17002343,0.10679737,0.14118746,-0.10625787,0.16737679,-0.10841829,-0.106710635,-0.076199464,-0.1647992,0.1432434,-0.071835384,0.09993454,-0.030333426,0.13409859,-0.14307447,-0.14708114,-0.10958335,0.12688453,-0.124772415,0.13697845,0.1265918,-0.10361061,-0.05195801,-0.024660854,0.10318331,0.13012254,-0.10969361,0.12812388,0.12463931,0.10051411,0.08816937,-0.11109773
480,Cluster 3,Literate,MIREX_mood,-0.101701915,-0.1496585,-0.16947955,0.13440476,-5.7006586e-05,-0.15341778,-0.11341359,0.125236,-0.124726035,-0.1537043,-0.04593078,-0.15296379,-0.10877024,-0.09632114,-0.10506135,0.11303933,-0.17051713,0.07938073,-0.14182708,0.12145866,0.15100059,-0.15333383,-0.14934117,-0.14643542,-0.1587785,0.10810106,0.101753704,0.1400275,-0.109888025,0.19844994,0.08840633,0.1299925,0.15807459,0.1201366,0.14269024,-0.113523126,0.17331544,-0.11228209,-0.10499027,-0.07041702,-0.16813229,0.1490284,-0.06724554,0.10549072,-0.038367033,0.14133736,-0.14584431,-0.13324843,-0.107572936,0.12838447,-0.13757537,0.12286798,0.12400195,-0.109725714,-0.056124635,-0.020890595,0.10539494,0.12239611,-0.11364066,0.12638998,0.13082919,0.10606418,0.095149204,-0.10984596
481,Cluster 3,Literate,MIREX_mood,-0.12198781,-0.11131155,-0.17124368,0.10718124,0.008373772,-0.1885004,-0.07697582,0.15224732,-0.10073759,-0.14966427,-0.06837511,-0.13765255,-0.118674874,-0.10352331,-0.08997118,0.098201394,-0.19974814,0.050149664,-0.18224318,0.14705816,0.10193139,-0.120691024,-0.14531492,-0.11597069,-0.15437365,0.08372278,0.11784534,0.13796458,-0.08751904,0.17960498,0.09912962,0.105072714,0.18035157,0.15337151,0.15514553,-0.1490703,0.18369515,-0.09531892,-0.10567562,-0.042921517,-0.16242293,0.13493206,-0.065197535,0.09159608,0.0069345185,0.16937691,-0.14899151,-0.13803136,-0.11141308,0.16704176,-0.1011591,0.13868184,0.09469044,-0.07094783,-0.06061061,-0.05008446,0.09209509,0.1547253,-0.11773838,0.11389309,0.15498635,0.07812738,0.06310503,-0.13584809
482,Cluster 3,Literate,MIREX_mood,-0.110426664,-0.14876829,-0.18633398,0.14877403,-0.0524795,-0.1550756,-0.10844232,0.11114218,-0.1209062,-0.15522791,-0.056352176,-0.16342928,-0.09955659,-0.06760785,-0.10819949,0.1098691,-0.19527699,0.09613022,-0.13547684,0.13450614,0.1464703,-0.16389126,-0.13529547,-0.16229118,-0.13770446,0.10741064,0.102969766,0.13742124,-0.10275181,0.20662114,0.086286575,0.13070427,0.19116186,0.11450095,0.16192117,-0.09892965,0.14655332,-0.107382186,-0.08314318,-0.086274914,-0.15456289,0.14280973,-0.058710795,0.100281864,-0.04079134,0.13390401,-0.14321055,-0.14721762,-0.10127409,0.13597926,-0.1107236,0.1375533,0.10842442,-0.11156187,-0.040111095,0.00072988076,0.10468067,0.11164907,-0.12543812,0.13200846,0.12823255,0.0904792,0.09508909,-0.08898857
483,Cluster 3,Literate,MIREX_mood,-0.094762884,-0.16669896,-0.17276065,0.1684132,-0.03181843,-0.14827426,-0.10628596,0.12956035,-0.13231699,-0.16168728,-0.052950338,-0.16046041,-0.12701455,-0.06666526,-0.10395585,0.11589323,-0.18971686,0.0878513,-0.11355298,0.10832598,0.1600461,-0.16626869,-0.15643965,-0.16706865,-0.16043176,0.098397024,0.09515166,0.13273919,-0.099515125,0.19556645,0.08284352,0.13213317,0.16679433,0.11989586,0.13751489,-0.084872425,0.1563777,-0.104187675,-0.09620967,-0.089738354,-0.17274542,0.16166584,-0.06829294,0.100988835,-0.05821251,0.12022308,-0.14076324,-0.12214724,-0.09961124,0.10447882,-0.12655595,0.10091253,0.13217315,-0.14386438,-0.047599837,-0.0063636405,0.09691734,0.0973945,-0.098865494,0.12915908,0.11538965,0.11547741,0.11487209,-0.106490724
