track_id,mood_cluster,mood_category,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
522,Cluster 3,Wistful,MIREX_mood,-0.16050023,0.18017669,-0.18601355,-0.2968026,-0.1290207,0.17153642,0.1844754,0.1615339,0.025192736,0.16088082,-0.21093254,0.2869232,0.2609392,-0.11505956,0.08341606,0.098984696,0.040136162,0.18887053,-0.15703936,-0.13729091,-0.106466606,0.076800086,0.1435608,-0.22307551,0.14087336,0.12766133,0.30693713,-0.15410407,-0.22792852,-0.24106394,-0.13446455,0.10404156
523,Cluster 3,Wistful,MIREX_mood,-0.20341732,0.21380672,-0.16032358,-0.30558687,-0.06738113,0.26042852,0.1474617,0.11074176,0.06689265,0.13700567,-0.18211013,0.24006982,0.20581381,-0.15888375,0.16331767,0.15926465,0.1396497,0.2334387,-0.14053082,-0.10386927,-0.16940787,0.017727526,0.18872233,-0.1392657,0.16645034,0.17166112,0.32279676,-0.093989946,-0.17029922,-0.18200237,-0.027312126,0.17924802
524,Cluster 3,Wistful,MIREX_mood,-0.24312343,0.19772995,-0.07562724,0.06451153,0.059961304,-0.1469254,-0.0031886185,0.31701422,0.08224401,0.005302813,-0.006554071,0.03749159,0.051370293,0.049106512,0.045871176,0.18676193,0.030393653,0.011445386,-0.30918205,0.036224097,-0.026977332,0.341273,0.19158857,-0.0062696794,0.30469376,0.19578241,0.027026286,-0.35000542,0.0015781544,-0.27550068,-0.35942966,-0.06745167
525,Cluster 3,Wistful,MIREX_mood,-0.11266789,0.08503464,-0.14815772,-0.41075325,-0.07808934,0.26100555,0.061834365,-0.044171814,0.102117024,0.16565739,-0.13943613,0.36630008,0.34808373,-0.10106547,-0.029968465,-0.031596355,-0.06988547,0.2822364,-0.066190526,-0.0533171,-0.2046033,-0.020621257,0.06339178,-0.24759932,0.06742869,0.035095714,0.27541748,-0.034998167,-0.112206645,-0.06263392,0.11592492,0.2691866
526,Cluster 3,Wistful,MIREX_mood,-0.14663005,0.1296146,-0.17426057,-0.15275481,-0.1618452,0.003378249,0.13650925,0.26923025,-0.015763886,0.15174358,-0.16541111,0.30811876,0.29880878,-0.047518104,-0.06553262,0.05207289,-0.065704346,0.14336294,-0.22009912,-0.1087585,-0.0745676,0.25492865,0.0480183,-0.25858393,0.1801994,0.037338357,0.17416643,-0.31752753,-0.2028738,-0.28826442,-0.17519554,-0.041435365
527,Cluster 3,Wistful,MIREX_mood,-0.13782604,0.15977417,-0.15422027,-0.06641518,-0.08828,-0.10412319,0.121941224,0.2975594,0.0005094218,0.13435467,-0.14288493,0.22301489,0.17400499,0.029697202,-0.0189913,0.10670731,-0.051688693,0.058011122,-0.28881994,-0.078097075,-0.022062827,0.26772818,0.13018975,-0.13501316,0.24112886,0.09216834,0.13866547,-0.36214948,-0.13219942,-0.3558276,-0.31676415,-0.09889878
528,Cluster 3,Wistful,MIREX_mood,-0.21230519,0.22328532,-0.15701587,-0.291419,-0.07475369,0.2517025,0.13005526,0.12982772,0.081325576,0.1464529,-0.18312848,0.23706287,0.19212228,-0.16640829,0.15374537,0.15793902,0.13930073,0.2183216,-0.15566266,-0.09785141,-0.17361186,0.02704392,0.19029345,-0.13435653,0.18676361,0.16928744,0.31857663,-0.1094729,-0.18098608,-0.18557012,-0.043807723,0.17222321
529,Cluster 3,Wistful,MIREX_mood,-0.20193888,0.20103635,-0.16573082,-0.29516262,-0.07013216,0.25209075,0.12676698,0.11051395,0.08934337,0.1402369,-0.1767253,0.23949708,0.21549654,-0.15615548,0.14887284,0.15536837,0.11979455,0.23429908,-0.14756961,-0.10909081,-0.17915304,0.019122843,0.1846947,-0.16638169,0.15929033,0.16092323,0.34570086,-0.10907177,-0.18331464,-0.1776152,-0.022251599,0.16910923
530,Cluster 3,Wistful,MIREX_mood,-0.17026426,0.19434913,-0.1550399,-0.3555707,-0.08556385,0.25541174,0.11263889,0.09741496,0.06894122,0.1433385,-0.17826022,0.27305257,0.2403017,-0.12088817,0.12022185,0.14120851,0.08010844,0.25268215,-0.12956576,-0.09000588,-0.16132092,-0.003569475,0.15559165,-0.19235583,0.13562006,0.11233727,0.33479646,-0.11181032,-0.17423911,-0.20742074,-0.029178066,0.19342855
531,Cluster 3,Wistful,MIREX_mood,-0.21631789,0.24045134,-0.14934473,-0.29968834,-0.062606536,0.2546269,0.10652335,0.12094922,0.085890576,0.13954552,-0.15400302,0.24635057,0.1904641,-0.15995704,0.15174325,0.17462465,0.13772471,0.21688132,-0.17243756,-0.080684915,-0.173407,0.027735101,0.19487852,-0.12962106,0.16878057,0.16722165,0.324947,-0.109168455,-0.18274204,-0.18844685,-0.037750933,0.17246747
532,Cluster 3,Wistful,MIREX_mood,-0.20180935,0.22749308,-0.15273248,-0.32391888,-0.07182605,0.25232625,0.1235589,0.11402622,0.08296386,0.13233055,-0.17679554,0.22635567,0.17605107,-0.16542344,0.16713057,0.16319086,0.15706372,0.22208482,-0.13393895,-0.107766286,-0.16809928,0.014239012,0.17558016,-0.12838116,0.17956679,0.17235665,0.33711544,-0.085006125,-0.18304093,-0.18100093,-0.035768,0.18077505
533,Cluster 3,Wistful,MIREX_mood,-0.20728675,0.22341304,-0.14032264,-0.31965166,-0.06549587,0.2594333,0.12735862,0.10625924,0.097778425,0.13945544,-0.15706302,0.2491379,0.17271975,-0.16778392,0.16552526,0.17206714,0.14351918,0.23054759,-0.13731585,-0.08350165,-0.18732691,0.0070863483,0.18357047,-0.12531707,0.15754056,0.16935013,0.3438067,-0.09145327,-0.14971845,-0.17592211,-0.01584985,0.19392201
534,Cluster 3,Wistful,MIREX_mood,-0.2068195,0.22243245,-0.15136026,-0.30697802,-0.072853535,0.24790384,0.119840816,0.120356515,0.08813963,0.1339984,-0.17181274,0.23176509,0.19166018,-0.16125147,0.15387902,0.15964185,0.14456767,0.22315295,-0.15328574,-0.09516706,-0.16937199,0.024379544,0.18044966,-0.14567451,0.19020845,0.16631964,0.3269379,-0.102235,-0.1849487,-0.1969869,-0.046040986,0.1775034
535,Cluster 3,Wistful,MIREX_mood,-0.25692523,0.26876003,-0.12137723,-0.25573012,-0.009773083,0.20763554,0.09899157,0.1744845,0.10922053,0.10262592,-0.12504144,0.1871277,0.13147436,-0.14868848,0.19159675,0.20311216,0.17743574,0.20061442,-0.18557906,-0.052281875,-0.17856544,0.079165444,0.23430814,-0.079644844,0.23884155,0.21397725,0.2818332,-0.1318577,-0.13194187,-0.20719211,-0.08511488,0.1793747
536,Cluster 3,Wistful,MIREX_mood,-0.18761311,0.20579804,-0.17417406,-0.29867968,-0.09700618,0.25061005,0.14181677,0.13125795,0.055205103,0.15394984,-0.19275501,0.25131994,0.20248015,-0.15896615,0.14084628,0.15277894,0.12833215,0.2131624,-0.15645336,-0.11788469,-0.15275595,0.01652211,0.17279013,-0.14253905,0.16974658,0.14719817,0.31940103,-0.11115318,-0.20390116,-0.21762952,-0.057713497,0.16015221
537,Cluster 3,Wistful,MIREX_mood,-0.2112375,0.2324807,-0.14380513,-0.31729642,-0.061601993,0.25159937,0.10920419,0.12366375,0.08331221,0.12789507,-0.16832747,0.22593375,0.19125395,-0.15895945,0.15836813,0.16160575,0.14174953,0.23179324,-0.14530095,-0.08046641,-0.1756355,0.022372812,0.18818952,-0.11288923,0.18388088,0.17130686,0.3385701,-0.09357235,-0.18669413,-0.18397678,-0.0417622,0.1789749
538,Cluster 3,Wistful,MIREX_mood,-0.2544536,0.2897267,-0.08409723,-0.2571865,-0.0043440354,0.14804453,0.075049624,0.18488865,0.13702582,0.105458856,-0.099611595,0.16464953,0.14356078,-0.12419719,0.166401,0.1964154,0.1541047,0.18571983,-0.21821196,-0.03188531,-0.17810857,0.13961223,0.22096388,-0.07983206,0.23322469,0.22990541,0.31435508,-0.17095844,-0.099729724,-0.21845137,-0.116772056,0.16500092
539,Cluster 3,Wistful,MIREX_mood,-0.19080628,0.2112318,-0.17550917,-0.3028975,-0.09677399,0.23816088,0.1348388,0.11928728,0.05926144,0.16639295,-0.18505989,0.23464395,0.20390655,-0.16373259,0.14497098,0.15746194,0.11085688,0.21760142,-0.13332947,-0.1198785,-0.15349014,0.028596634,0.1587891,-0.14733589,0.15025766,0.15259816,0.34791142,-0.099528745,-0.21726069,-0.21561712,-0.033331096,0.16889209
540,Cluster 3,Wistful,MIREX_mood,-0.20523813,0.2233793,-0.16554314,-0.31151095,-0.07001818,0.2563184,0.12439607,0.116677284,0.08332754,0.14486262,-0.16936122,0.23076901,0.2017963,-0.1657938,0.15776408,0.16548432,0.13350248,0.22938122,-0.13184035,-0.097863495,-0.1744951,0.021752112,0.18005931,-0.13224418,0.159854,0.15502721,0.34137204,-0.09857689,-0.18617103,-0.18714035,-0.014607042,0.17185128
541,Cluster 3,Wistful,MIREX_mood,-0.20973508,0.20276116,-0.16914707,-0.29274812,-0.089657426,0.20341879,0.13233547,0.16138963,0.062992804,0.13950764,-0.18234308,0.27831152,0.25061086,-0.13585752,0.093889974,0.11449234,0.09566039,0.20942973,-0.18341118,-0.0902089,-0.12973721,0.06615153,0.16563308,-0.20838353,0.1995333,0.13522927,0.2925086,-0.17205146,-0.1809043,-0.22650333,-0.111512706,0.11705912
542,Cluster 3,Wistful,MIREX_mood,-0.19457926,0.21776065,-0.16850932,-0.29390955,-0.08394568,0.24401303,0.13124694,0.13644269,0.07214586,0.1537865,-0.1881062,0.21761361,0.18908912,-0.16880347,0.1535709,0.1684714,0.15461606,0.214013,-0.16725476,-0.11036802,-0.1498472,0.034023013,0.17343193,-0.14498276,0.19156098,0.16562925,0.31521875,-0.10793367,-0.20605625,-0.2080961,-0.05629675,0.1450912
543,Cluster 3,Wistful,MIREX_mood,-0.20741418,0.23799452,-0.16146229,-0.33064476,-0.073880844,0.23550498,0.13514104,0.12628852,0.07050103,0.13696662,-0.17590672,0.22833526,0.19008745,-0.16821425,0.15485492,0.17382072,0.14779718,0.22247097,-0.15687495,-0.08415772,-0.15863965,0.02058759,0.17936568,-0.123928785,0.19229765,0.15523659,0.30181468,-0.10568494,-0.17116657,-0.20449935,-0.060983893,0.17334965
544,Cluster 3,Wistful,MIREX_mood,-0.19211662,0.19066772,-0.18545759,-0.2859978,-0.10737086,0.17396155,0.14306137,0.17415752,0.043338925,0.15425165,-0.19648698,0.27308697,0.27817947,-0.10719143,0.08479814,0.12514657,0.091916,0.20153444,-0.19150765,-0.11152354,-0.11410766,0.094964035,0.14040463,-0.19449238,0.15491842,0.15890871,0.3018805,-0.16229492,-0.21891941,-0.22368897,-0.12398057,0.097794645
545,Cluster 3,Wistful,MIREX_mood,-0.20956732,0.22090665,-0.16188303,-0.30030805,-0.06797648,0.24319537,0.11856711,0.11968535,0.09093032,0.14232655,-0.16646321,0.22906756,0.20343384,-0.16006018,0.15787642,0.16627885,0.13676836,0.23494478,-0.13984154,-0.09438114,-0.168951,0.021653818,0.18213923,-0.13416988,0.17631577,0.17207165,0.34707367,-0.103736684,-0.18536657,-0.18039824,-0.02856441,0.16811533
546,Cluster 3,Wistful,MIREX_mood,-0.20384733,0.21393244,-0.1553327,-0.31517598,-0.07627383,0.24260752,0.13271141,0.14646347,0.07055724,0.14515601,-0.16636987,0.26199034,0.19849591,-0.15856627,0.14579678,0.1615169,0.11758034,0.23126906,-0.14126174,-0.09225834,-0.15876968,0.036752984,0.17908111,-0.14840472,0.1709016,0.15331805,0.3172144,-0.11902049,-0.18074751,-0.19388422,-0.05502978,0.18438296
547,Cluster 3,Wistful,MIREX_mood,-0.21216536,0.22376737,-0.14781916,-0.29941553,-0.062309045,0.26450896,0.122922264,0.11910956,0.08601164,0.13703382,-0.17213182,0.23173316,0.20836657,-0.1697655,0.1559832,0.16240893,0.13355048,0.23462705,-0.14723495,-0.082311764,-0.16059563,0.029858952,0.18949474,-0.14553711,0.17942475,0.15344618,0.32701775,-0.11014123,-0.16493079,-0.18597691,-0.030011302,0.18763688
548,Cluster 3,Wistful,MIREX_mood,-0.1870068,0.20343682,-0.18523967,-0.30370238,-0.09334531,0.2572951,0.14243734,0.118714705,0.064398244,0.15480697,-0.19468628,0.254613,0.24206178,-0.15580867,0.13719638,0.14471993,0.111651905,0.22953083,-0.14561167,-0.11805452,-0.1485322,0.009929459,0.16536522,-0.15675977,0.15130584,0.13643157,0.33369988,-0.10819791,-0.17698708,-0.178983,-0.037319653,0.1750035
549,Cluster 3,Wistful,MIREX_mood,-0.20073265,0.2337763,-0.15320387,-0.30656266,-0.06759969,0.24690631,0.14105543,0.1287769,0.06662029,0.14638346,-0.17700064,0.23751792,0.19605245,-0.15038489,0.15870112,0.15512384,0.1490392,0.22093691,-0.1465005,-0.09070975,-0.1567849,0.038717475,0.18813676,-0.13636369,0.1808586,0.17215066,0.33202806,-0.10032696,-0.16701609,-0.18984936,-0.04582889,0.17944273
550,Cluster 4,Campy,MIREX_mood,-0.1693732,0.14625743,0.16892572,0.25060928,0.22176476,-0.22801483,-0.15860116,0.13952638,0.14490604,-0.19568737,0.23194161,-0.2454971,-0.21155581,0.103884205,0.097827494,0.14872983,0.0857744,-0.0890618,-0.15008055,0.22258453,-0.06614266,0.17519468,0.1715946,0.26002058,0.22568773,0.2072859,-0.14549537,-0.1434931,0.25431624,-0.00906045,-0.17955296,0.0072261146
551,Cluster 4,Campy,MIREX_mood,-0.15739344,0.17411709,0.18802401,0.2248687,0.23887317,-0.19905113,-0.15848571,0.1610907,0.14525212,-0.20643097,0.2010082,-0.23275244,-0.23544821,0.09530899,0.10424322,0.15135741,0.11548742,-0.10170838,-0.13497774,0.23865195,-0.066761404,0.19462436,0.17929944,0.24251138,0.21305126,0.18584044,-0.16781524,-0.121440895,0.24909385,0.0073183673,-0.19236234,0.023731329
552,Cluster 4,Campy,MIREX_mood,-0.16690461,0.13795474,0.16033609,0.27299175,0.23213995,-0.21873705,-0.16149092,0.1371961,0.13933308,-0.20657365,0.22081569,-0.24880809,-0.24363317,0.0882182,0.099080905,0.14507388,0.09093753,-0.111405514,-0.15847689,0.20819753,-0.057388924,0.18309389,0.17028752,0.25414857,0.21946983,0.19786358,-0.15299422,-0.134343,0.22628409,-0.01054347,-0.18934372,-0.0007554077
553,Cluster 4,Campy,MIREX_mood,-0.18073459,0.15801768,0.17722939,0.24576478,0.2505892,-0.20759992,-0.16712229,0.15097739,0.16559654,-0.18925315,0.21438685,-0.23981576,-0.22662382,0.08614959,0.10255476,0.14669196,0.095761746,-0.0970959,-0.15127227,0.2130593,-0.0751513,0.18792205,0.1658893,0.26710853,0.21912713,0.19595917,-0.15390497,-0.13874948,0.23173724,-0.011883112,-0.16240427,0.011505693
554,Cluster 4,Campy,MIREX_mood,-0.15878005,0.14076369,0.17373955,0.2730034,0.25428337,-0.22907062,-0.146914,0.15136798,0.13977732,-0.2048207,0.21999319,-0.25645196,-0.21668392,0.100197054,0.09195455,0.12754057,0.08500867,-0.11207886,-0.14894989,0.22218089,-0.055682767,0.1878521,0.16301925,0.23990421,0.20775177,0.18102083,-0.15516815,-0.1561921,0.23864718,-0.009011884,-0.18952411,-0.0069950526
555,Cluster 4,Campy,MIREX_mood,-0.15792266,0.15929988,0.17776483,0.2542328,0.24680804,-0.20033476,-0.17178042,0.12961178,0.14470685,-0.20925169,0.22258687,-0.25130853,-0.21679486,0.08828889,0.103390224,0.15116121,0.091591105,-0.09687008,-0.14290133,0.22182854,-0.06865289,0.16355914,0.16647764,0.25998324,0.22392294,0.20636377,-0.15957986,-0.12104561,0.24417564,-0.02145064,-0.18229726,-0.00041503838
556,Cluster 4,Campy,MIREX_mood,-0.15985276,0.13352245,0.18426096,0.27296805,0.23694794,-0.24390583,-0.15493043,0.144428,0.13479945,-0.19965391,0.22336599,-0.26925835,-0.2431012,0.09732722,0.08496314,0.1365981,0.09196236,-0.114245966,-0.14636119,0.2091055,-0.051696967,0.18846388,0.160796,0.25041595,0.1903402,0.16839708,-0.158791,-0.13144834,0.24091995,-0.0076550734,-0.18175192,-0.034038626
557,Cluster 4,Campy,MIREX_mood,-0.15555726,0.15970671,0.19073609,0.24678215,0.24572124,-0.20937099,-0.18042316,0.14500168,0.1540412,-0.19407666,0.22028786,-0.2656029,-0.2342543,0.113723874,0.090514846,0.13755053,0.09697851,-0.08984128,-0.12486189,0.21717206,-0.065935604,0.18691897,0.15666372,0.25955802,0.19452347,0.18248823,-0.15191805,-0.11830947,0.2527563,0.00978066,-0.1901935,0.005510579
558,Cluster 4,Campy,MIREX_mood,-0.15332566,0.17121819,0.1851366,0.27497324,0.24493827,-0.215572,-0.18099599,0.14422606,0.1380927,-0.1887493,0.24719888,-0.2595605,-0.23816429,0.11041454,0.08328447,0.12749068,0.08460285,-0.10204678,-0.13486224,0.22471818,-0.080591045,0.18980357,0.16036893,0.26990038,0.1792824,0.16073303,-0.1520095,-0.12480736,0.23431458,-0.015643673,-0.15096909,-0.0064455415
559,Cluster 4,Campy,MIREX_mood,-0.17892638,0.17674328,0.16091979,0.274092,0.24191952,-0.19956204,-0.15679173,0.15673469,0.12627958,-0.18945952,0.20628026,-0.25279498,-0.21768567,0.07962507,0.116634324,0.15583847,0.115910314,-0.091522545,-0.140015,0.21984085,-0.07256453,0.1728116,0.19105312,0.27823937,0.21632819,0.17484602,-0.13336203,-0.1286248,0.23710465,-0.008976684,-0.17455262,0.032419596
560,Cluster 4,Campy,MIREX_mood,-0.17252043,0.15582041,0.17783721,0.25757128,0.23532575,-0.21121727,-0.17345233,0.14392303,0.13838424,-0.2103401,0.22813882,-0.25214884,-0.22120523,0.10316959,0.09947168,0.14159115,0.095768765,-0.104182675,-0.14339378,0.21750416,-0.067756906,0.18461718,0.16968866,0.25957847,0.2022093,0.18508254,-0.15612967,-0.13983403,0.24354665,0.0014461544,-0.16440655,0.02220867
561,Cluster 4,Campy,MIREX_mood,-0.08273508,0.080019765,0.1503667,0.30682394,0.2918106,-0.16424373,-0.16382201,0.00089222315,0.09979771,-0.24405938,0.2614101,-0.35227245,-0.2946058,0.09240216,0.1593839,0.08026949,0.077290595,-0.18366441,-0.021951662,0.20797926,-0.025437389,0.0382243,0.114458874,0.31083497,0.17695884,0.15363608,-0.11123232,0.013810938,0.24810252,0.12045473,0.004647047,-0.05532867
562,Cluster 4,Campy,MIREX_mood,-0.27087536,0.23506933,0.04290866,0.14274023,0.15554732,-0.12061203,-0.0372658,0.21261941,0.15259157,-0.09616619,0.06841108,-0.15258926,-0.11763437,-0.01740242,0.18466222,0.18416747,0.16709198,-0.04202778,-0.24446703,0.10625648,-0.07691358,0.24965464,0.25978443,0.25516722,0.34349754,0.21855633,0.004404155,-0.22671765,0.109916516,-0.13920064,-0.2640835,0.034678806
563,Cluster 4,Campy,MIREX_mood,-0.17950803,0.15802482,0.16470914,0.24412,0.24584009,-0.21398902,-0.16649538,0.14016935,0.15997364,-0.20193946,0.21641226,-0.2467836,-0.23314874,0.09605482,0.103650674,0.14825508,0.10723346,-0.08856204,-0.15123719,0.21461153,-0.08488329,0.18263747,0.17864858,0.25374395,0.20465977,0.20097394,-0.14631777,-0.13300641,0.23340082,-0.015223876,-0.17559785,0.0038869446
564,Cluster 4,Campy,MIREX_mood,-0.17575635,0.17060322,0.15882963,0.25433454,0.24616155,-0.20076932,-0.15450802,0.14723566,0.14457014,-0.1945283,0.21926528,-0.24923663,-0.23898661,0.08689459,0.121998444,0.15959078,0.1174597,-0.10001244,-0.1514364,0.20578365,-0.06711823,0.19516106,0.18293445,0.2601532,0.20194826,0.19801384,-0.13982376,-0.12914242,0.22756332,-0.0046321633,-0.16851816,0.020928156
565,Cluster 4,Campy,MIREX_mood,-0.15650027,0.15507433,0.19936413,0.22883075,0.24946748,-0.2018857,-0.17136142,0.12757088,0.16389556,-0.20793219,0.22233424,-0.23615026,-0.23615472,0.074968964,0.10029767,0.14193115,0.113978215,-0.101596385,-0.14288999,0.23550178,-0.07917592,0.15165067,0.16636494,0.24725574,0.20963797,0.21067387,-0.1598815,-0.11467711,0.26669767,0.0045875045,-0.16840665,0.001878311
566,Cluster 4,Campy,MIREX_mood,-0.029768944,0.100853845,0.21282816,-0.39709446,0.0039879684,-0.018304994,-0.16110902,0.032941572,0.1601163,-0.20608838,0.14125295,0.27946702,0.2914782,0.19438139,-0.17887954,-0.093905434,-0.1901243,0.3099362,0.01818636,0.21647939,-0.28727323,-0.0665136,0.052449264,-0.27981263,0.07617201,0.058476146,0.07395684,-0.01242029,0.15198001,-0.0034764628,0.045337815,0.20356289
567,Cluster 4,Campy,MIREX_mood,-0.16847268,0.1591956,0.16225034,0.26376623,0.24162348,-0.21565746,-0.16105843,0.14203405,0.1428638,-0.1954097,0.21349348,-0.25982112,-0.23402803,0.08764985,0.10209154,0.14883403,0.09849331,-0.09614982,-0.1513792,0.21340816,-0.07103844,0.2027864,0.18031742,0.2566069,0.19845259,0.18108332,-0.14674091,-0.13352017,0.24069852,-0.0068941126,-0.17666814,0.0005289528
568,Cluster 4,Campy,MIREX_mood,-0.007624568,0.044934567,0.31765303,0.103255175,0.24197324,-0.25065547,-0.2846814,0.01420369,0.2023986,-0.3055214,0.28655556,-0.14810123,-0.11615341,0.23470806,-0.052584976,-0.01625293,-0.03842556,-0.010521352,-0.045798037,0.3237296,-0.13432638,0.074041225,0.069723204,0.14220761,0.075077966,0.14650218,-0.21237111,-0.016676616,0.3362848,0.13624315,-0.07413989,0.083945274
569,Cluster 4,Campy,MIREX_mood,-0.18907863,0.17794333,0.14967313,0.23029433,0.22443332,-0.20621867,-0.15772995,0.1738582,0.15354973,-0.18897007,0.18672672,-0.22292547,-0.22046953,0.087024264,0.10933876,0.15870798,0.10871969,-0.07824753,-0.1816929,0.20051159,-0.07593927,0.22694989,0.19069149,0.23241793,0.24825321,0.20375846,-0.12962769,-0.13751225,0.23114498,-0.01925329,-0.20110328,0.007583737
570,Cluster 4,Campy,MIREX_mood,-0.1851868,0.18021195,0.17926769,0.21732886,0.23651381,-0.2284408,-0.17098978,0.16390373,0.16453604,-0.22222729,0.23592728,-0.21878466,-0.18880704,0.09188776,0.093850516,0.13649006,0.09007197,-0.0812248,-0.16479422,0.20754135,-0.08958661,0.21190041,0.18646114,0.22958824,0.2206727,0.19610603,-0.13964663,-0.13642357,0.23898081,-0.0043612197,-0.17268804,0.023552222
571,Cluster 4,Campy,MIREX_mood,-0.1611613,0.14758672,0.17222421,0.26150385,0.23324585,-0.23611796,-0.17223392,0.14557715,0.14717343,-0.21417288,0.23565082,-0.21966694,-0.21020658,0.12474956,0.082109295,0.13189544,0.06379661,-0.093888015,-0.13989995,0.21533805,-0.059858363,0.19596735,0.1665214,0.23860481,0.22109993,0.18643945,-0.1596699,-0.14074636,0.25467193,-0.015693126,-0.19604051,0.0049543534
572,Cluster 4,Campy,MIREX_mood,-0.19217932,0.21582858,0.167953,0.15398252,0.22256517,-0.20487384,-0.17311724,0.24071364,0.17104307,-0.18800747,0.19914436,-0.100160636,-0.09651568,0.14750925,0.038252443,0.13712922,0.065010585,-0.02323551,-0.22143032,0.24922699,-0.10583773,0.25502974,0.19619071,0.15317352,0.2599765,0.1682705,-0.103042014,-0.21764344,0.2002384,-0.06093827,-0.25173682,0.065834425
573,Cluster 4,Campy,MIREX_mood,-0.18343435,0.18332371,0.17361295,0.21771255,0.2359583,-0.21399723,-0.16390015,0.15609421,0.16622123,-0.20790252,0.2259586,-0.20300302,-0.19701043,0.09835815,0.11675789,0.16790643,0.10484147,-0.05953922,-0.17540811,0.2187418,-0.09212515,0.1951092,0.19911358,0.22377384,0.21695946,0.21743971,-0.11433793,-0.14743334,0.23812199,-0.0122444965,-0.17737073,0.046578553
574,Cluster 4,Campy,MIREX_mood,0.08661924,0.02376262,0.14824814,-0.37140307,-0.11923592,0.16922137,-0.040906984,-0.21406323,0.0839664,0.02133268,-0.054999426,0.2718298,0.18785095,0.036104698,-0.07804004,-0.19922891,-0.019768678,0.27686587,0.24340792,-0.0056425086,-0.17384674,-0.2871025,-0.012092392,-0.18451087,-0.13566941,-0.05342958,0.25021553,0.18979475,-0.030306032,0.12051611,0.25689015,0.30062902
575,Cluster 4,Campy,MIREX_mood,-0.17240566,0.15652038,0.1591476,0.2769385,0.24401703,-0.21464442,-0.15840986,0.1483737,0.14484864,-0.20278187,0.22323793,-0.25767428,-0.223044,0.08915079,0.110533305,0.14386743,0.09865312,-0.10507831,-0.14584666,0.21565194,-0.06588603,0.18782054,0.17589611,0.26396218,0.19905905,0.18380845,-0.13117813,-0.12638018,0.24007982,0.004701284,-0.17006253,0.011395886
576,Cluster 4,Campy,MIREX_mood,0.082145125,-0.02550109,0.08986642,-0.31515446,-0.03988496,0.26107407,-0.051858995,-0.26721105,0.054906316,-0.08129221,-0.05022485,0.103019424,0.032053523,-0.052566547,0.08673487,-0.023852801,0.00557054,0.23322873,0.26503348,0.050048422,-0.17708822,-0.3301867,0.0041218298,-0.0842662,-0.12742908,0.041030392,0.15622953,0.3716873,-0.03579631,0.16105622,0.3430587,0.3265805
577,Cluster 4,Campy,MIREX_mood,-0.13761243,0.1416417,-0.08241836,-0.43114287,-0.113212645,0.18811439,0.10223715,0.07154591,0.06711825,0.067633756,-0.09298776,0.3828278,0.34664086,-0.050691992,0.015110649,0.0048874593,0.0057654665,0.30487505,-0.07552008,-0.038392194,-0.20283172,-0.06252734,0.11152014,-0.24821573,0.09959661,0.0798744,0.308002,-0.05781822,-0.08797745,-0.14203635,0.0060995123,0.23572622
578,Cluster 4,Campy,MIREX_mood,-0.15769978,0.15978847,0.16792472,0.273865,0.24548477,-0.20816699,-0.16735347,0.14350392,0.14020361,-0.20086348,0.2170813,-0.26263452,-0.22966634,0.099699214,0.09913075,0.13342479,0.10245248,-0.111592166,-0.13267414,0.21984307,-0.054470044,0.19733813,0.17096339,0.25977618,0.19949941,0.16771057,-0.14670736,-0.133536,0.24880773,0.0023473531,-0.17620619,0.0059431945
579,Cluster 4,Campy,MIREX_mood,-0.17139786,0.2207611,0.17090192,-0.39628106,0.009707878,0.17808855,-0.15667273,-0.05879617,0.27368692,-0.11707401,0.085699104,0.1901382,0.10366327,-0.03621212,0.062742874,0.019487027,0.051102,0.35364726,-0.016116578,0.11816331,-0.29105574,-0.1320092,0.17088567,-0.13535108,0.07684827,0.15940768,0.24944669,0.04763055,0.10701104,0.067037225,0.08236284,0.3424133
580,Cluster 4,Campy,MIREX_mood,-0.19420323,0.18152973,0.16708612,0.18757945,0.25064164,-0.20492154,-0.16075052,0.1527953,0.18113314,-0.19745801,0.20568688,-0.2306703,-0.21361764,0.084098786,0.1177954,0.16214937,0.1262581,-0.05685206,-0.16998364,0.21324734,-0.09393139,0.20201932,0.20501901,0.24165018,0.22216645,0.21236114,-0.10043152,-0.14133042,0.22902334,-0.00903281,-0.17386587,0.033997577
581,Cluster 4,Campy,MIREX_mood,-0.16536747,0.16317785,0.1771644,0.27229688,0.24115066,-0.2067429,-0.16098785,0.12508464,0.15680738,-0.1798562,0.21207058,-0.24453449,-0.24689287,0.07767622,0.109400034,0.15557383,0.10337612,-0.1033461,-0.15371016,0.21368222,-0.072265066,0.17828266,0.17218965,0.255339,0.21732971,0.2047954,-0.1421697,-0.13603415,0.22945417,-0.010611313,-0.1718736,0.021533685
